epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall
1,0.6932993084192276,0.6732782125473022,0.7590965628623962,0.658111035823822,0.9109359085559845,0.6970071494579315
2,0.6183230727910995,0.6700076460838318,0.5286200195550919,0.37950102984905243,0.3910103440284729,0.9574263989925385
