epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_specificity,val_boundary_f1
1,0.3738505630493164,0.2884230864048004,0.8235212906201681,0.7310713052749633,0.8559640765190124,0.8615729935963948,0.9805098573366801,0.3727611982822418
2,0.2076377376317978,0.20082701126734415,0.8492517264684042,0.7619131914774577,0.8923713652292887,0.8585180417696635,0.9840772310892741,0.44918035666147865
3,0.15346614757180213,0.16587798217932384,0.8612482341130575,0.775392181078593,0.8786604475975036,0.8859146229426066,0.9726650182406108,0.457345206340154
4,0.11807030169665814,0.1789579447110494,0.8444930871327718,0.7594484909375508,0.921992433865865,0.8269596036275227,0.9822581879297893,0.4657896113395691
5,0.10707679206132889,0.1536600983142853,0.861452709833781,0.778406335512797,0.9035492388407389,0.864809517065684,0.9785712162653605,0.4808716889222463
6,0.09507973547279834,0.13637673060099284,0.8752073478698731,0.7956552259127299,0.8918476756413778,0.8963109056154887,0.9719143176078796,0.501598045428594
7,0.08579513934254647,0.17333679497241974,0.8531728275616963,0.7706160140037537,0.9187992032368978,0.8438291088740031,0.9842337942123414,0.49368761777877807
8,0.08339027035236359,0.16708583215872447,0.8561919728914896,0.7726362991333008,0.9440490198135376,0.8207857998212179,0.9885515689849853,0.4882872251669566
9,0.08009585651755333,0.17301518678665162,0.8542670488357544,0.7738975699742635,0.9437921333312989,0.82507941087087,0.9791276756922404,0.49103893756866457
10,0.07580722354352475,0.16319462219874065,0.8589063016573588,0.778311619758606,0.9370277786254883,0.8365407919883728,0.9842802619934082,0.5034769701957703
11,0.07143310715258122,0.16773796995480855,0.8631637716293334,0.7827556586265564,0.9172641388575236,0.8597744599978129,0.986838850180308,0.5069861936569214
12,0.07130754333734513,0.1664498144388199,0.8670884386698405,0.7867801713943482,0.9268621333440145,0.8539235830307007,0.979058780670166,0.5037242301305135
13,0.06912190659344196,0.1641743326187134,0.8648762877782186,0.7836302391688029,0.9240748151143392,0.8521757801373799,0.9829299585024516,0.5075784349441528
14,0.06617756223678589,0.15212202866872152,0.8717548656463623,0.7924256261189778,0.9088702972730001,0.8753179677327474,0.9790762082735698,0.5181805658340454
15,0.06601991088688373,0.17491946280002593,0.8613334091504415,0.7800335852305095,0.9357561175028483,0.8386779928207397,0.9854027525583903,0.5094126184781392
16,0.06232079482078552,0.1606873114903768,0.8681570482254028,0.7883059899012248,0.908914655049642,0.8715654794375102,0.9833401409784953,0.5107766842842102
