epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_specificity,val_boundary_f1,val_composite,gradient_norm
1,0.7024946917523992,0.8577648305004428,0.4329745080283463,0.31134400802122636,0.36325965035035745,0.8258473927436655,0.756959461153911,0.07074267187350532,0.3424165489896361,inf
2,0.4569761392057251,0.799427136130955,0.771459426445497,0.6673885392599718,0.8585845409713176,0.77802248351569,0.9798733740119461,0.2930292873710826,0.6518518916768935,4.403523353013125
3,0.353957372656758,0.7080370865253188,0.8212507555943839,0.7359363140526766,0.9508043284495178,0.7791726173327823,0.9940086052778098,0.40268874123661663,0.716610252004942,inf
4,0.31300469396027875,0.5810612806622286,0.8641056424589137,0.7888107062866969,0.9517845320158617,0.8324101585779131,0.9943500320363489,0.4830522971000237,0.7688423061191911,3.4511819087769373
5,0.30107004708885526,0.4812616381339158,0.8879819807305346,0.8181321479025341,0.950741900420337,0.862508887953393,0.9938818896285743,0.5308670886555074,0.7987032577117779,2.8818782651719967
6,0.28046910253213475,0.399608185942869,0.9018120681770593,0.8360512533049652,0.9506939998818233,0.8806229321359355,0.9931190865380424,0.5654590978262094,0.8177238255893469,2.874506185370043
7,0.26995435835783965,0.3407735654285976,0.9100274074645269,0.8473216310050917,0.9486905315401144,0.8941420891763754,0.9919923790740177,0.589635713993886,0.8299294840968667,3.0500814215210843
8,0.26405076125125193,0.3054253281273457,0.9155012114941457,0.8549429388026519,0.9463467500471427,0.9042939913939245,0.9910241217346665,0.6049153209966656,0.8378547388697757,2.876240106407276
9,0.2605789785558078,0.2880275868357585,0.9179753764815952,0.8586933064905012,0.9445048639739769,0.9098694913135552,0.9902540142985358,0.6140562999322547,0.84199560734426,2.6667594508198667
10,0.25159899771522365,0.27901625651750506,0.9194554611269238,0.8610327665850243,0.9438420858689224,0.9129798581387932,0.989865461615055,0.6209480009710814,0.8448285960879631,2.6026223917637976
11,0.25410395703167493,0.2748160829948836,0.9202536229761491,0.8623652951811165,0.9425262912459995,0.9157381183612421,0.989555499691894,0.6230533735722489,0.845953560625174,2.7092827516646425
12,0.24895796846849313,0.27325740431900103,0.9205844281376272,0.8631348354475838,0.9427383751849456,0.9163749921395912,0.9895400147013536,0.6259784606549558,0.8469329362669593,2.5920293483852355
13,0.24042632159791463,0.2727889978243944,0.9208609427230946,0.863676577374555,0.9426622401853526,0.9170759289407829,0.9894616482914358,0.6277192950125313,0.8475755307954538,2.638115444705506
14,0.2395028899061865,0.27279624503344974,0.9209244480784635,0.8639393366148259,0.9423499893451083,0.9178174604540286,0.9891995117531059,0.6292951007067047,0.8480171112355238,2.8723646968849432
15,0.22555553889954028,0.27402168746813976,0.9208543562247393,0.86397382598486,0.9424163621404896,0.9180265639139258,0.9891144164353918,0.6301556642998326,0.8481796832435127,2.4445743509067976
16,0.23506789829755695,0.2742423343609085,0.9211590926839698,0.8645192044121879,0.9422398262636015,0.9194132760938404,0.9890118531312014,0.6325938818864447,0.8490177899845885,2.6091783246225564
17,0.22587867925821808,0.27468590441451063,0.921334595660492,0.864858349164327,0.9414234422995684,0.9206087063558354,0.9889295463976653,0.6333653799742152,0.8493422917389228,2.419047609833646
18,0.22511570424304725,0.2751734704087733,0.92162719597234,0.8652690481201709,0.9411984810424394,0.9212873215260713,0.9887920539078011,0.6340659823476898,0.8497368925661775,2.617476653461614
19,0.22001173258445422,0.27614518000472404,0.9217323744765967,0.8653851029295359,0.9411948103588808,0.9214119379318032,0.9888052138235751,0.6346776995106019,0.849968705735098,2.543719675669
20,0.21944996310021594,0.27766620174945017,0.9217837328249376,0.8654149965716692,0.9415543924700893,0.9210901016033954,0.9889035951770364,0.6347699280110946,0.8500302816214769,2.595252118327401
21,0.21398618557910226,0.278941762126504,0.9218400641504528,0.8654867593299281,0.9417829387676642,0.9209780100709903,0.9889334993086,0.6347781767756302,0.8500745923067472,inf
22,0.2194317173463693,0.28014058979154866,0.9218317919389555,0.8654979904245886,0.941751598077778,0.9209963787910114,0.9889234278513037,0.6349171372921076,0.8501031282772435,2.5994838877650333
23,0.21131288021648487,0.2818294661138862,0.9217314025383312,0.865326424069533,0.9415216403965131,0.9210123681380389,0.9889375952460011,0.6343743968947827,0.8498921511274441,2.4342663822587856
24,0.2036369206991838,0.2837063673860538,0.9214904959897817,0.8650113820536043,0.941287608620543,0.9208970743676891,0.9890196434459331,0.634207910879305,0.8496698497121625,2.2882589296368527
25,0.20735083064884718,0.285486083624279,0.921276368956635,0.8647550391361086,0.941186108944579,0.9207368528867607,0.9891396744897893,0.6338960128541319,0.8494312799310093,2.6267921737402924
26,0.20510731245260783,0.2865529033214656,0.9212707695753678,0.8647918521000485,0.941363983889791,0.9205797505921706,0.9891628404581769,0.6341167137983176,0.8494822556311052,2.4512549766824265
27,0.204204453180491,0.2876621447117926,0.9211887203881953,0.864766494210956,0.9412608291051403,0.920660714678636,0.9891784971051581,0.6342637127971057,0.8494574684904229,2.406419134829655
28,0.20384130805267572,0.28901094975678815,0.9210832758226256,0.8646762830130061,0.9411509491148449,0.9206646431553684,0.9891852967240549,0.6340579889082267,0.8493269540940259,2.400472036570557
29,0.2052814206928787,0.29051322793861845,0.9208842562839358,0.8644692602858534,0.9412919816023074,0.9203060978934878,0.9892541523058715,0.6341903009770079,0.8492107674572038,inf
