epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_specificity,val_boundary_f1,val_composite,gradient_norm
1,0.9132666354231294,1.4283906002182605,0.25474365692862794,0.16343444234822407,0.1661465457401985,0.9458408151283737,0.09992279983625925,0.046285948358199075,0.20262922978602074,1.7138487333836763
2,0.6588677334748382,1.051053275254147,0.26012774247460624,0.16669694575180938,0.17390373497739559,0.8821639403823979,0.20715793936459487,0.05322154352733911,0.20840119273778945,1.1357724773957862
3,0.5227685012676482,0.9114120050895312,0.25527055209025373,0.16012915910398665,0.18598807322184654,0.6717885333644457,0.4493427593107066,0.06950651621830857,0.20882954312226745,1.1563580013950419
4,0.44750204821396766,0.8446978096627007,0.4717069512063807,0.33467610654505814,0.49224457800511484,0.5899995087592069,0.9139840061014349,0.09654318251885659,0.3779160090344996,1.0993817309785334
5,0.41283307132973085,0.7922385495063687,0.6746744912517958,0.5533671358769591,0.7981824772663353,0.6752590146685434,0.9769618732870118,0.22903812070153962,0.5632653986142317,1.2021674241708673
6,0.36769999185950725,0.7265662075566851,0.7669194748332678,0.6688882284913181,0.8926074632928391,0.7474683606920164,0.9906376184018191,0.36466191056346103,0.6663550837658161,1.0957252020421235
7,0.3494321095350185,0.6529543003267493,0.8153083091678698,0.7273419547425813,0.9184377291971002,0.7916910007965466,0.9941612979597296,0.43561245023834805,0.7203843444354894,1.1659596110723034
8,0.33337067227526734,0.5834411417157197,0.8450420459439932,0.7628439965326924,0.929611852346373,0.8233266727737159,0.9948477870669247,0.47844561546548336,0.7533929383243657,1.2215251774521347
9,0.3253906334447638,0.5246167677985735,0.8641024941255239,0.785928698241218,0.9299654017302615,0.8468526894888602,0.9946773271422741,0.5049991748672872,0.7743266643109646,1.15002995914554
10,0.3170696517357003,0.47461409263374393,0.8773723623969338,0.8027419093226599,0.9291270101858564,0.8647927570441538,0.9941947580861651,0.5265183849645055,0.7896588680388267,1.1439244306605796
11,0.3034989806485955,0.4338065063165239,0.8850159110609165,0.8131645972078497,0.929813213831137,0.8746445134651563,0.9938939570888015,0.5440076020630923,0.7997638338114604,1.1082747771132806
12,0.29418396032060473,0.39920119436319207,0.8919262824472317,0.8221502055313962,0.9293983135341612,0.8842553759901977,0.9933938297851026,0.5585789509302328,0.808589449567982,1.0928078349332633
13,0.2919083568115442,0.37141890688375995,0.896400840075548,0.8284795427125348,0.9292629302040605,0.8909631866561479,0.9928966612855264,0.5689552678795885,0.8145394470265581,nan
14,0.28323304884912065,0.34893504271576226,0.8997366674675429,0.8331686588358288,0.9289467494842435,0.8960304203604864,0.9924790386326057,0.5772406234721507,0.8191126564686948,1.0877922036632988
15,0.28372344791796494,0.3320512198958515,0.9024649555525504,0.8367903609413746,0.9281255602836609,0.9004317076245615,0.9920248330132035,0.5835314250189411,0.8227315729191481,1.09561282359295
16,0.2808641629586138,0.31895468002262195,0.904858728578268,0.8398784785723883,0.9270954728126526,0.9044693814328879,0.9914887143560678,0.5871509366537914,0.8254317805971488,1.0995949603015591
17,0.28341079203188885,0.30870648645911336,0.9068189093396684,0.842521670436071,0.9281375733288851,0.908111506996076,0.9909091360312848,0.5897975865720717,0.8275635786477692,1.1523876812147058
18,0.2758122208190743,0.3010928426399704,0.908330122055101,0.8445761491937086,0.9270254223307303,0.9111825993731002,0.9902967734277741,0.5921032359777403,0.8292734005357608,1.0716096173902476
19,0.27163013843689143,0.29546023603559524,0.9095767997513132,0.8463731649493383,0.9259618818759918,0.9140933165865496,0.9897273574486252,0.5945574255767933,0.8308219562076833,1.0816359875365074
20,0.2696015818122757,0.2914056007650273,0.9104254368908149,0.8476330977826079,0.9256609030498946,0.9156648514191966,0.9893685739395047,0.5968874287753065,0.8320409348619378,1.1323893222009174
21,0.26495624534078926,0.2883846721003863,0.9109945146998099,0.8484872589426592,0.9247766412979315,0.9173262510910507,0.9890027110241661,0.5975931472768469,0.8326441728440691,1.0993842023500005
22,0.2606669793928022,0.28626380214267527,0.9115068180994554,0.8491882391212401,0.923721419385642,0.9189645226829308,0.9886529098364932,0.5984180783929903,0.8332346331728392,1.1188109779950255
23,0.25680760967416305,0.28466230347629423,0.9119308502220911,0.8497888192164996,0.9233550343139112,0.9198308045213873,0.9884617570017981,0.599272928208359,0.8337663697186581,1.0887191341900677
24,0.25301057568419594,0.2832673234511013,0.9123896912109754,0.8504622637732955,0.9231115077152725,0.9207381771123113,0.9882415363118668,0.6000832685015418,0.8343130855336169,1.135598543638028
25,0.25943294125804633,0.28220532538969656,0.9126517051015018,0.850925664271205,0.9234455540653103,0.920742397712282,0.9881060342650768,0.601167414183459,0.8347806323719911,1.103835239543678
26,0.2606560113038839,0.28146995973488514,0.9127691200942047,0.8511710477269385,0.9231941744315723,0.9211662394448745,0.9879047616946796,0.6020439331196556,0.8350878233505674,1.153889848949006
27,0.25427219892734687,0.28085253443107133,0.9129650952402225,0.8514277462131721,0.9228658390439246,0.9217887626699179,0.9877398817007207,0.6021328500726006,0.835257033948317,1.0749756234773198
28,0.25455447846030005,0.2805564394913429,0.9130911248281968,0.8516043523126398,0.9225543954155662,0.9222568529696504,0.9875727234300503,0.6021748334169388,0.8353620519753823,1.064152972853702
29,0.25597644130327096,0.28035298851895923,0.9132106735194025,0.8517495009524763,0.9227813748288746,0.9221905974809789,0.9875258281211222,0.6022902445113363,0.8354805662673861,1.1396988558102839
30,0.25664352508577554,0.280231745898231,0.9133477779951963,0.851843068668665,0.9228034017007213,0.9224013895535272,0.9874677961030283,0.6024312945929441,0.8356186571446332,1.100363053335166
31,0.2510419859207622,0.2802056972522381,0.9134452109001885,0.8518995682070077,0.9230799820304902,0.9222306389946583,0.9874980526029571,0.6023955149345162,0.8356827869087704,1.0766520150329755
32,0.24679992418637728,0.280179798787783,0.9134899284228806,0.8519129258049422,0.9228361687384361,0.9225070350918888,0.9873909945330344,0.6022060263501711,0.8356689529047032,1.0546726971309377
