epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_specificity,val_boundary_f1,val_composite,gradient_norm
1,0.7163198558777725,0.8551291455640062,0.42660220377687097,0.30629639654549506,0.3616764982911617,0.8019200720155214,0.7429227203315829,0.06636680113431259,0.3365433531162314,inf
2,0.4659415824425653,0.7936270341863296,0.7714279338439799,0.665375729587014,0.8396798166182223,0.7837657079439972,0.9773339683471506,0.27380078633009275,0.647021146965508,4.710752573880282
3,0.35285585593683116,0.7009971024580377,0.8257254292999489,0.7359190730081089,0.9489585076059613,0.7752697809635976,0.9935479412167709,0.3693173435163794,0.7116234078540565,4.253511637202965
4,0.301719795051634,0.5784183590678695,0.8582379996899986,0.7786186785431382,0.9590067907890177,0.8124886605556954,0.9945701165722517,0.44020628534241985,0.7537300711031039,inf
5,0.2927215217308677,0.4806707201537138,0.8860721847285395,0.8144038120905558,0.9511937760665057,0.8577082961736012,0.9930095851544761,0.5035589444711341,0.7904438746641882,3.089256711735213
6,0.2863110648381278,0.4017354273401185,0.8973959469647141,0.8303162380281689,0.9444413143161908,0.8812609732027626,0.9915566662823931,0.5399943850548865,0.8080455564872573,2.904155711497157
7,0.27188800838944827,0.3459047413514021,0.9047495662302211,0.8399929658473155,0.9401110763628784,0.8958564194586459,0.9903861350894715,0.5616837532623954,0.8189831129882646,2.9835691183559168
8,0.26406591060556894,0.31201818369436957,0.9095701297617848,0.8462848579414636,0.939139757837568,0.9035220884141468,0.9896372159322103,0.5760032618514747,0.8261784127842072,2.7628367402829412
9,0.26270950770131046,0.2932387094937003,0.9130444582204641,0.8509738672347296,0.9366149006423002,0.9109309450192975,0.9889010862287281,0.5855625340904015,0.8311739771879485,inf
10,0.2577925903809503,0.28370699601143784,0.914785605409871,0.8534826250056549,0.9353912165446311,0.9148891961846045,0.9884817448462019,0.5907408670362232,0.833774420816459,2.6465580157997195
11,0.2472272773480786,0.2787890283093936,0.9160461003735939,0.8552765162588399,0.9341297833322245,0.9180066235070397,0.9879158038036671,0.594709222854788,0.8357118809938924,2.7900864383405892
12,0.24342973277049978,0.27666080281848,0.9166342609910985,0.8562049917552782,0.9322352310638744,0.920843589996946,0.9873289362243984,0.5974639592457015,0.8368416855547492,2.5867944118405175
13,0.23600592724399863,0.27510103530888724,0.9174764198299273,0.8574984777047767,0.9332804610763771,0.9211317128029423,0.9875540424824748,0.6014348621447387,0.8384660304086302,2.387257675494044
14,0.2387553761660126,0.2740613293080103,0.9182749216600975,0.8587532276692598,0.9335535984355223,0.922148939492046,0.9874590787087908,0.604662825602182,0.8398718976456186,2.673128980250398
