epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_specificity,val_boundary_f1,val_composite,gradient_norm
1,0.4555026392021228,0.670372200251423,0.4218842348326807,0.29018971049865355,0.3010088996743677,0.9386270855581481,0.4843993444107847,0.05312359980914904,0.3296940760767978,0.7875136812991373
2,0.2227726934405916,0.44491520494122966,0.8573857709316904,0.7743164356735638,0.9245422841314488,0.8387165428404026,0.9889778919443238,0.4278519861275536,0.7500023247306562,0.5783792424393117
3,0.12241907285552885,0.23136501029183634,0.914498487045135,0.8543754074485804,0.9504931092660961,0.8995035603692301,0.992131435950863,0.5901537623293822,0.8334123058661969,0.5177616469192783
4,0.08950263848142243,0.12353744706680943,0.9315071644192954,0.8810492937381451,0.9499552136280863,0.9277384701779854,0.9902723431587219,0.6582578025932695,0.8631948239627889,0.47242408901800564
5,0.0787263208031437,0.08592504671584802,0.9371731520496484,0.8905904131589526,0.9489929773735761,0.938431253999372,0.9886215777700162,0.6840684102929157,0.8738969666104651,0.4325821389045034
6,0.07343675532610662,0.07336032521415714,0.9398411857244562,0.895068758905532,0.9493769453122065,0.9425477730390619,0.9877526580689344,0.6964965564351416,0.8790050284021276,0.417219192028567
7,0.07048041564849945,0.0684137547818514,0.9413057489937364,0.8977261705940782,0.9495382861150148,0.9450073156468446,0.9873675965146477,0.7056238952289058,0.8823852855525288,nan
8,0.06691171050171787,0.06597635767930328,0.9421182647596633,0.8992096731893993,0.9494079395281432,0.9466497854245546,0.9869295318788509,0.7102956405052772,0.8841626086960668,0.3796302127942399
9,0.06509813753600702,0.06437640283319065,0.9428808635293839,0.9004955018643153,0.9494648322612546,0.9478420621176628,0.9866529866604502,0.714390745330415,0.8857583339796418,0.37640209235359556
10,0.06330944838708033,0.06318182312575073,0.9436837789605692,0.9017907070076984,0.9502532966559547,0.948387012035153,0.9865335871942067,0.7179408191039809,0.8872480389964221,0.3694630843470465
11,0.06237489254077686,0.062211165696781215,0.9443883981593078,0.9028892628723961,0.9504926417982299,0.9492593808317663,0.9865039598981672,0.7215201248692031,0.8886713298367817,nan
12,0.0602952831654462,0.06136046237869805,0.945066082637047,0.9038403293360835,0.95294061791538,0.9479774790862731,0.9872541603037346,0.7245482732619729,0.8899366302932784,0.35533450455907134
13,0.05897243063427328,0.06075265558816517,0.9455565728471431,0.9045982235251462,0.9534964047148076,0.948235907881555,0.9875211693770112,0.7260954796669874,0.8906912995521042,0.34939605664494433
14,0.05864411397547642,0.06031686124893335,0.9459683759555371,0.9052468219329681,0.9539600435307991,0.9484608045788513,0.9876505375705834,0.727582077716904,0.8913718013958788,nan
15,0.057803624407972966,0.05994119172461057,0.9462985282757609,0.9057584530533755,0.9546274500945738,0.9483410640305101,0.9877986437500919,0.7290052687842711,0.8919752134028884,0.3485534014207455
16,0.056950493407224814,0.05975895514555998,0.9464334205640199,0.9059667802574642,0.9551460132949727,0.9480217340399191,0.9878791197885239,0.7295458571966675,0.8922115297221818,0.34518621917325276
17,0.055862694459111385,0.05954666312372804,0.9465803354480194,0.9061411844448103,0.95579933362661,0.9475613676983378,0.9880997500690728,0.7297964538618872,0.8923843650514863,nan
18,0.05567878952504139,0.05948384215799861,0.946650741889724,0.9062529487354699,0.9554211760444385,0.9480532212400915,0.987829237279286,0.7301970339539059,0.8925373149057695,0.33170109325829816
19,0.055153838966154556,0.059424731419437306,0.9467641202901119,0.9064269362883425,0.9556641768053623,0.94800138932008,0.9878579844599185,0.7310597517817315,0.8928380281630168,0.3411275240057759
20,0.054939481105428574,0.05942707384210765,0.9466576980906586,0.906267607491152,0.9554705926805834,0.9480194989654133,0.9877788043739804,0.730775332969168,0.892687106810286,nan
21,0.05493487014377611,0.05942366107750099,0.946574648686476,0.9061657955813966,0.955294083193393,0.9480836379488177,0.9877357760001984,0.7307373683986855,0.8926153286145284,0.3411114891942145
22,0.05356224313137438,0.05939849249295965,0.94662910839387,0.9062624184981637,0.954968245531803,0.9484956619332865,0.9876438106182825,0.7307040039512226,0.8926478322832082,0.32566857521500947
23,0.05397325743750957,0.059321265206687825,0.9468000995674261,0.9065070987545129,0.9555510222712488,0.9481474226932461,0.9877751571278907,0.7315390678153788,0.8929848416294143,nan
24,0.0533491460706301,0.05925849293137474,0.9468827074188054,0.9066291204264332,0.9555654659319084,0.9482477147842331,0.9877567554397327,0.7316638819350048,0.8930780010478553,0.33947323403883256
25,0.05304526552169432,0.05924202874302864,0.946907177417972,0.9066524154765151,0.9558328499762111,0.9480009330156256,0.987840450527676,0.731698426514565,0.8931049896921202,0.33552380228746387
