epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_specificity,val_boundary_f1
1,0.5126784972846508,0.4265917983651161,0.8058795380592346,0.7011032402515411,0.7683976328372956,0.918590544462204,0.960359126329422,0.2143179121427238
2,0.33477977971732614,0.3033598205447197,0.8498037016391754,0.7598790568113327,0.8583523678779602,0.8914813888072968,0.9754309225082397,0.3398780965805054
3,0.2542802330479026,0.26299810022115705,0.8524884378910065,0.7665182304382324,0.8837891614437103,0.8740050446987152,0.9788291728496552,0.3780646103620529
4,0.19736723651364446,0.21351175129413605,0.8413416302204132,0.7569265830516815,0.9164177882671356,0.8338170498609543,0.9841434442996979,0.3903945222496986
5,0.16272262739762663,0.18641439840197563,0.8589126873016357,0.7769059991836548,0.9033180558681488,0.8692429494857788,0.9810532283782959,0.4191625487804413
6,0.13864420759119092,0.1650689397752285,0.8611524319648742,0.7781293946504593,0.8830707037448883,0.8897149109840393,0.9757410979270935,0.3976418721675873
7,0.12298409248329699,0.16163046330213546,0.8597753846645355,0.7779217088222503,0.9314129900932312,0.840681539773941,0.984392317533493,0.4338727732002735
8,0.11185503352992236,0.16086802519857885,0.8592261648178101,0.7768241024017334,0.9228235459327698,0.8464461207389832,0.9867587101459503,0.42817998021841047
9,0.10473383221775294,0.16295005016028882,0.8566256380081176,0.7728229868412018,0.9314208924770355,0.8350016522407532,0.9887241518497467,0.4291552858054638
10,0.0972664430886507,0.15767595261335374,0.8482917380332947,0.7690547466278076,0.9329923260211944,0.8324310207366943,0.9781582403182983,0.43780504643917084
11,0.09149688680842519,0.15506470240652562,0.8634785270690918,0.7833848577737809,0.9179522681236267,0.8608947944641113,0.9843363070487976,0.44519720405340196
12,0.09074015082605183,0.15275186605751515,0.8618623554706574,0.7812223803997039,0.9290075671672821,0.8485338366031647,0.9852471935749054,0.4430002325773239
13,0.08757262117788196,0.14741608560085295,0.8675631940364837,0.7883863830566407,0.914203040599823,0.8697851848602295,0.9813829958438873,0.450029821395874
14,0.08377176097780466,0.1461902578920126,0.8671846783161163,0.7873103421926498,0.9138956594467164,0.868894248008728,0.9823608994483948,0.44260388672351836
15,0.08145993169769644,0.14739004999399186,0.8668652129173279,0.7874989914894104,0.9158383250236511,0.8671190237998962,0.9815905547142029,0.44705102473497393
16,0.07989683467149734,0.15003769509494305,0.86474489569664,0.7847362726926803,0.9263993644714356,0.8541252267360687,0.9836093282699585,0.44799730747938155
17,0.08049984437972307,0.147900612577796,0.8671968686580658,0.7880360221862793,0.9236095786094666,0.8601649367809295,0.9834004473686219,0.45542403519153596
18,0.07864770987816155,0.15095431968569756,0.8656885194778442,0.7857925009727478,0.9207006907463073,0.8605676090717316,0.9832366645336151,0.45306967675685883
19,0.07713722402416169,0.1476857566088438,0.8666886055469513,0.787096608877182,0.9241564667224884,0.85866849899292,0.9827665710449218,0.4534817156195641
